year,lsoa21,prop_unemployed,prop_Overcrowded,prop_not_owned,prop_no_car,Townsend_index,Townsend_index_year,Overall_Quintile,Census_Quintile
2021,E01008933,2.2967559157378337,2.222100483918281,28.336380255941503,17.184643510054844,-1.4130450260987821,-1.8129203900402668,2,2
2021,E01008934,1.6550949147714953,1.976262273240866,24.49725776965265,15.173674588665447,-3.108641147984996,-3.8914560202639943,2,1
2021,E01008935,2.576386222652483,2.372127641559562,59.20471281296024,38.43888070692195,1.737252826397514,2.211052646472527,4,4
2021,E01008936,2.4818154572183277,1.772491050362178,42.29007633587786,30.839694656488547,-0.3222903635858111,-0.23760262353592548,3,3
2021,E01008937,2.610440460566106,1.8652366531623352,49.75922953451043,29.373996789727126,0.24469902936789728,0.42124463664074197,3,3
2021,E01008938,2.1772583374742296,2.508356394583785,41.14583333333333,24.82638888888889,-0.29210241278108706,-0.4506874174978881,3,3
2021,E01008939,2.0061066259719627,1.812901905801864,46.72364672364672,28.774928774928775,-1.0255847203474833,-1.1653429488003897,2,2
2021,E01008940,2.3604727582617073,2.345066087970213,50.943396226415096,27.27272727272727,0.35808789013760667,0.40997596203075537,3,3
2021,E01008941,2.3751217295214175,2.4181704526748176,42.80762564991335,30.675909878682845,0.33290217286251433,0.4060235125577416,3,3
2021,E01008942,2.099509104730645,2.1353866977743117,39.523809523809526,26.50793650793651,-0.8764667502394126,-1.0665015150647112,2,2
2021,E01008943,2.0844290831908747,2.027782683405926,47.39583333333333,30.208333333333332,-0.5062761568412034,-0.5601509396826536,3,3
2021,E01008944,2.318585434340487,2.085183830723232,44.71544715447154,26.82926829268293,-0.32967069944752414,-0.3728701451388481,3,3
2021,E01008945,1.91649626384902,1.6454874030498179,35.35762483130904,23.481781376518217,-2.163295204990065,-2.567344594525025,2,2
2021,E01008946,2.221928921576824,1.7280436548419473,41.9753086419753,31.17283950617284,-0.8224007535397646,-0.8533639963981237,2,2
2021,E01008947,1.8673499141281076,1.7665692203994965,31.716417910447763,21.828358208955223,-2.3368174153262093,-2.824014102925881,2,2
2021,E01008948,1.7996861328584022,1.2790411857109236,19.124797406807133,17.828200972447323,-3.8244854745202144,-4.5647045388770895,1,1
2021,E01008949,1.313723668285055,0.4633509005079689,8.840864440078585,13.7524557956778,-6.364155851898564,-7.54875348965782,1,1
2021,E01008950,2.1917127523584377,0.750888175249462,55.8041958041958,30.76923076923077,-1.5780047442902643,-1.573062261628707,2,2
2021,E01008951,1.2829767470918645,1.0822184788924332,44.06504065040651,24.878048780487806,-3.5408236194764564,-4.161093122490515,1,1
2021,E01008952,1.8361853284184964,1.5626457509273415,47.885714285714286,33.714285714285715,-1.313041929321964,-1.422136197640963,2,2
2021,E01008953,2.0198052178450676,2.1116333623004673,36.157337367624805,27.987897125567322,-1.100194297037458,-1.3218397990234227,2,2
2021,E01008954,1.7171307315372417,1.2968638719738041,50.99667774086378,18.106312292358805,-2.6114730953672134,-3.1193439589055756,2,2
2021,E01008955,1.9955070901946854,1.815164081508264,37.48308525033829,25.84573748308525,-1.588153845209228,-1.8754008511758566,2,2
2021,E01008956,1.591893602783191,0.6431830423540238,25.812274368231048,20.577617328519857,-4.566708871177587,-5.319553633291512,1,1
2021,E01008957,2.1327472725679244,1.7107242056417669,47.8021978021978,35.714285714285715,-0.5015844831334304,-0.4226832228572786,3,3
2021,E01008958,2.088643446978351,1.3840160851140921,71.91157347204161,38.621586475942784,0.16396127862646495,0.4691763502100114,3,3
2021,E01008959,1.9900349539642512,1.3217558399823195,47.75,28.249999999999996,-1.6698993721558038,-1.8481453979459188,2,2
2021,E01008960,1.6643819421779107,0.9535465665861171,22.966507177033492,21.21212121212121,-4.125589448953223,-4.836985044285914,1,1
2021,E01008961,1.9466558612449782,1.165303663166782,43.03448275862069,34.89655172413793,-1.7651112921026693,-1.859436230511164,2,2
2021,E01008962,2.393186057596777,2.326278775783192,61.40350877192983,42.33918128654971,1.6729877276861775,2.1678249575909545,4,4
2021,E01008963,2.067041028481381,1.9178709289909204,36.774193548387096,28.225806451612907,-1.227961514817928,-1.4285608753687653,2,2
2021,E01008964,1.9741251868557734,1.648720758614212,41.84168012924071,30.694668820678512,-1.3846241379839728,-1.5446886735022056,2,2
2021,E01008965,1.7045143654639594,1.6506808709681495,17.36842105263158,18.421052631578945,-3.5518091346137464,-4.315312275845883,1,1
2021,E01008966,2.522851581352124,2.2983175565343297,52.863436123348016,36.71071953010279,1.190623165522131,1.5443516641346802,3,4
2021,E01008967,1.8560027376060315,1.053005233432204,16.174183514774494,15.085536547433904,-4.29353883684765,-5.1076398014022475,1,1
2021,E01008968,1.8731830747044542,1.5703187456057757,20.16925246826516,20.87447108603667,-3.1092217948291165,-3.7216623475125132,2,1
2021,E01008969,2.0274538247398386,1.3606048750045798,27.97101449275362,21.594202898550723,-2.748425446565068,-3.221911551255177,2,2
2021,E01008970,2.2037819778823784,1.7931497099635814,43.07178631051753,29.549248747913186,-0.8166317029761347,-0.8801013200239576,2,2
2021,E01008971,1.834684513945089,1.5260563034950492,38.93333333333333,23.333333333333332,-2.318271536829046,-2.7401675303266595,2,2
2021,E01008972,2.240597994871732,2.1109325385864555,52.770448548812666,34.696569920844325,0.34542415454785247,0.51366942811538,3,3
2021,E01008973,1.7900254649787672,1.4558161932116116,33.10657596371882,21.768707482993197,-2.8145036885483004,-3.344274182789851,2,2
2021,E01008974,1.7637464330003811,1.3090630131839005,34.77477477477478,16.216216216216218,-3.292336239373835,-3.9549811016308754,1,1
2021,E01008975,1.5123574591368876,1.0331683804157261,23.076923076923077,24.283559577677224,-4.108298367608702,-4.8134830059749545,1,1
2021,E01008976,2.550405470208385,2.19996430507734,48.45679012345679,37.191358024691354,0.9572138277603196,1.2925653095894432,3,3
2021,E01008977,1.9731845669749726,1.7118152594615177,42.269503546099294,25.957446808510635,-1.5550435495672705,-1.816293345670465,2,2
2021,E01008978,3.086797136902575,2.7546277524811997,85.75949367088607,64.24050632911393,5.6624582291809435,7.195928884067397,5,5
2021,E01008979,2.5107754706622587,2.1536628461176397,54.01974612129761,42.17207334273625,1.340373680984816,1.8143059691494405,4,4
2021,E01008980,2.7130567418166405,2.6189926223324584,59.319526627218934,47.337278106508876,2.7965573565743513,3.54990941172775,4,5
2021,E01008981,1.7441488666130083,1.2623691903008079,19.256756756756758,19.08783783783784,-3.8652533655285204,-4.601896275618755,1,1
2021,E01008982,2.304440135264446,1.9030226439895404,62.76747503566333,35.66333808844508,0.6569774150296558,0.9468795269989697,3,3
2021,E01008984,3.007519905404654,2.2705314827101324,80.07662835249042,51.59642401021711,3.9568496457204403,5.0923508931994235,5,5
2021,E01008986,2.4451854078398276,2.1714166933803467,73.12101910828025,44.5859872611465,2.1753880851240557,2.8328003421153554,4,4
2021,E01008987,3.0101941241937737,2.213422114557962,80.03194888178913,55.11182108626198,4.08481858267014,5.297972870184898,5,5
2021,E01008988,2.2303983510182177,2.0827456494004832,70.77393075356414,43.27902240325866,1.5199824361141017,2.0256749885394996,4,4
2021,E01008989,2.4761924392076153,2.026498598179593,71.70626349892008,46.32829373650108,2.083111697906957,2.7744576285152514,4,4
2021,E01008990,1.8656631266248973,1.5905099025485816,39.84375,16.9921875,-2.5023762738515116,-3.0434080241599704,2,2
2021,E01008991,1.5951410133098731,1.0714879842720846,18.32460732984293,8.37696335078534,-5.010188447269484,-6.076827909125983,1,1
2021,E01008992,1.3978757823282963,1.2587474268106082,30.462184873949578,18.907563025210084,-4.015186135648432,-4.821238934582894,1,1
2021,E01008994,2.4846622406458816,1.7040431221704553,55.03875968992248,36.27906976744186,0.42869896498671906,0.739659964239062,3,3
2021,E01008995,2.7158627408390035,2.60982601912523,88.17679558011051,52.59668508287293,4.278963616716096,5.390507361545685,5,5
2021,E01008996,2.6042139365702135,2.7858861807750417,71.78729689807977,44.16543574593796,3.158625845605226,3.902406716377174,5,5
2021,E01008997,2.305261339397356,1.6650077635889111,46.19047619047619,26.666666666666668,-0.8393121570440214,-0.9038057507568616,2,2
2021,E01008998,2.5888566756236218,2.622436448379218,51.69230769230769,34.76923076923077,1.5620089991685844,1.910169428658071,4,4
2021,E01008999,2.065757219051793,2.478179089574944,34.099616858237546,23.18007662835249,-0.907470497670704,-1.213960504220124,2,2
2021,E01009000,2.447533253890142,2.1196959992949598,65.24822695035462,50.35460992907801,2.113354070677202,2.835384575119454,4,4
2021,E01009001,1.8932664155698913,1.8134820565412941,31.345353675450767,21.63661581137309,-2.258088355081879,-2.73828105740687,2,2
2021,E01009002,2.558668493386122,2.5618127150153436,68.95674300254453,47.45547073791349,2.8615100586264965,3.623534308085067,4,5
2021,E01009003,1.911675196128141,1.7808144493509837,34.542815674891145,27.576197387518143,-1.8008419142071528,-2.1129602893291204,2,2
2021,E01009005,1.866532703630506,1.7825597723296316,44.642857142857146,26.236263736263737,-1.5348203135082106,-1.8146655306401633,2,2
2021,E01009006,2.118310410579209,1.762285560612614,43.83378016085791,31.233243967828418,-0.8773134042977884,-0.9367641595055001,2,2
2021,E01009007,2.3779345302358323,2.2647086087035473,75.55309734513274,51.88053097345132,2.6908923976004084,3.5090811714713723,4,5
2021,E01009008,1.5880707796005384,1.4296549367348912,22.240802675585282,21.73913043478261,-3.647591467054444,-4.360817408807703,1,1
2021,E01009009,1.8607523407150064,1.7486493455743266,33.54430379746836,21.677215189873415,-2.3041689999181303,-2.783758631422549,2,2
2021,E01009011,2.1035390932588967,1.5363937187279704,40.25157232704403,25.534591194968552,-1.6618920703565179,-1.9000240126462193,2,2
2021,E01009012,1.873455069839891,1.6014855842436053,26.4026402640264,18.646864686468646,-2.9369271203432015,-3.5468499815762717,2,1
2021,E01009013,2.4621167323623676,1.8784320354402613,55.09977827050998,42.01773835920177,0.9395652491858723,1.3812467166089208,3,4
2021,E01009014,2.5540419612723437,2.6846544102515506,45.38745387453875,24.354243542435423,0.7333273457196444,0.7801464108781251,3,3
2021,E01009015,2.421219297686318,2.0882410956316844,52.14646464646465,37.62626262626262,0.7679041901742081,1.0785269260370376,3,3
2021,E01009016,2.325399770760217,2.1501570664782337,59.586206896551715,44,1.3488310346730654,1.8257636656834266,4,4
2021,E01009017,2.204930394801205,2.667371380753579,29.48453608247423,18.350515463917525,-0.887874497149438,-1.2683921599961772,2,2
2021,E01009018,2.3507723026682736,2.0873739854127424,42.10526315789473,32.54847645429363,-0.05639150108441207,0.023855298260259332,3,3
2021,E01009019,2.690196291106446,2.7648106171718156,53.71900826446281,31.239669421487605,1.8040849883175794,2.142684529571969,4,4
2021,E01009020,2.471457839975387,2.5483284762254965,41.07142857142857,27.857142857142858,0.4352910930086803,0.4810727666214284,3,3
2021,E01009021,2.3806407160594505,2.4005733675966634,59.43952802359882,36.283185840707965,1.3236139983232142,1.6628993962401366,4,4
2021,E01009022,2.251834245053211,2.3358129599569875,34.125636672325975,19.015280135823428,-1.0023958231691577,-1.3269200515890274,2,2
2021,E01009023,1.9574265911168724,2.056973786190158,20.107719928186714,10.771992818671453,-2.9127313907134837,-3.6899243202351726,2,1
2021,E01009024,2.1449834000883072,2.6804894015233387,53.07443365695793,27.993527508090615,0.544377504925929,0.5511818931836929,3,3
2021,E01009025,2.212804909436283,2.3899587232026342,50.08695652173913,31.65217391304348,0.3722599110638203,0.4521928752080109,3,3
2021,E01009026,2.4073942755933664,2.829556121128556,49.92947813822285,31.31170662905501,1.2459782367662973,1.430098892794982,3,4
2021,E01009028,2.5186163245312887,2.7549337870010606,48.96,32.16,1.3502985384500157,1.5920953329309562,4,4
2021,E01009029,2.5318841568529082,2.609841768570456,40.310077519379846,28.488372093023255,0.6226557084319201,0.7074707899953523,3,3
2021,E01009030,1.8336800237900124,1.9151241356690865,26.04501607717042,18.006430868167204,-2.654666981373757,-3.282514591142157,2,2
2021,E01009031,2.0389551113766706,1.8895249125539209,22.308892355694226,17.628705148205928,-2.5085700493064023,-3.0839234445386685,2,2
2021,E01009032,2.112151907985364,2.305476989200165,19.591141396933562,14.480408858603067,-2.1391017001157544,-2.7517891460704087,2,2
2021,E01009033,2.416048709823506,2.2536812860038764,55.53977272727273,28.40909090909091,0.5910644565745597,0.7267942757211855,3,3
2021,E01009034,1.7213078082774438,2.106596559876401,17.689530685920577,12.454873646209386,-3.2620015573362213,-4.125339529102221,1,1
2021,E01009035,1.640254024435973,2.0592886901958747,30.944625407166125,15.309446254071663,-2.75379367439903,-3.482474459269485,2,1
2021,E01009036,1.7676619176489945,1.911330798916283,18.773234200743495,13.011152416356877,-3.3559603076250735,-4.187644701988015,1,1
2021,E01009037,1.9434651600622468,1.7226257956382263,29.43495400788436,20.49934296977661,-2.4309152018292703,-2.9350365115932857,2,2
2021,E01009039,1.9123874570166697,1.4423838277709342,15.538461538461537,10.307692307692308,-3.993080120865926,-4.87360018939931,1,1
2021,E01009040,1.5362345084108053,1.826438858013222,10.423452768729643,9.77198697068404,-4.392362700078691,-5.476548998802954,1,1
2021,E01009041,1.3573345011829878,1.8935084554834545,20.689655172413794,12.539184952978054,-4.035066833208315,-5.049235594707614,1,1
2021,E01009042,1.4365374859517628,1.3006699469046097,30.343511450381676,12.595419847328243,-4.255779440818398,-5.186562381678329,1,1
2021,E01009043,2.21578928744922,2.6477992636099144,35.38205980066445,24.418604651162788,-0.3080593226654895,-0.4980296813434067,3,3
2021,E01009044,2.3638894054744237,3.1039600715220614,36.58536585365854,23.28159645232816,0.5178588309093987,0.4049540384331247,3,3
2021,E01009045,2.2006728566151352,2.367701327735064,29.58748221906117,27.169274537695593,-0.7773217129622115,-0.9750686867588045,2,2
2021,E01009046,1.9776414764574861,1.7635885922613586,19,19,-2.8352162815594304,-3.4415804409789845,2,2
2021,E01009047,3.0502691671369617,2.9453868465359867,64.86486486486487,43.78378378378379,3.8259532855430183,4.715777882917543,5,5
2021,E01009048,2.9900094074102213,2.91224843777349,69.12225705329153,48.11912225705329,4.099971878958581,5.094295870254954,5,5
2021,E01009049,2.575878427993727,2.421333845770388,38.08695652173913,34.608695652173914,0.7106061057687343,0.9258040281657545,3,3
2021,E01009050,2.5342635467580927,2.8500348605516206,62.21628838451269,38.45126835781041,2.4020172260605905,2.9086994844494463,4,4
2021,E01009051,2.571550041492889,2.9738023852416373,60.29411764705882,43.01470588235294,2.803103937167885,3.421761486176824,4,5
2021,E01009053,2.651826619675541,3.304845935946695,55.42986425339367,39.59276018099548,2.9718571749324894,3.527701573464228,4,5
2021,E01009054,2.289195356624031,2.9140444825857905,25.458715596330272,24.08256880733945,-0.26913260830706653,-0.5001175764467795,3,3
2021,E01009056,2.617279964691895,2.729394608333255,64.19098143236074,40.05305039787798,2.562832866111573,3.153180374553478,4,4
2021,E01009057,2.8985158774663002,2.9851671040447396,63.53503184713376,46.97452229299363,3.7398751799798724,4.624639986427818,5,5
2021,E01009058,2.572184297453585,3.323109957892228,40.31936127744511,31.736526946107784,1.7899158647301519,2.0072764594233052,4,4
2021,E01009059,2.767452604118014,3.0243401179735656,72.02797202797203,46.50349650349651,3.8880491916388094,4.774681803722092,5,5
2021,E01009060,2.6077366326667457,3.0818328717648598,59.45378151260504,37.18487394957983,2.640338564727819,3.141902315753623,4,4
2021,E01009061,2.845342745108185,3.1152232515555305,45.714285714285715,34.94505494505494,2.3994107655956283,2.8467006861870976,4,4
2021,E01009062,2.9407495053425468,3.311228424167527,57.14285714285714,39.92172211350293,3.5684956369136103,4.277634154826615,5,5
2021,E01009064,2.3737188961919804,1.9516463024508381,47.14765100671141,29.697986577181208,-0.14314870256290743,-0.08347532853764958,3,3
2021,E01009065,1.3481656880532946,1.0632388256955287,27.96208530805687,15.481832543443918,-4.648209416027555,-5.586457976544896,1,1
2021,E01009066,1.5542091544863146,1.0390335428680952,32.76255707762557,28.881278538812786,-3.368779982123498,-3.8701626890352743,1,1
2021,E01009067,1.528543866966851,1.0620469503294676,28.966521106259098,18.777292576419214,-4.11066619944979,-4.883695618055223,1,1
2021,E01009068,1.4987846715828532,1.205484728193082,49.38101788170564,32.737276478679505,-2.3468918007211124,-2.6394152139304854,2,2
2021,E01009069,1.7003717176386264,1.052499190638018,55.12820512820513,32.86713286713287,-1.9498585074797556,-2.10907328478396,2,2
2021,E01009070,1.67151151760174,1.071664550258342,30.132939438700145,20.38404726735598,-3.7124978045925685,-4.3738119309310495,1,1
2021,E01009071,2.059507326779019,1.571676624265126,51.36239782016349,33.5149863760218,-0.7832599637470888,-0.7662281905681277,2,2
2021,E01009072,1.7326940226289846,1.4572460970921752,44.70588235294118,29.64705882352941,-1.9877969776619857,-2.2686568934695375,2,2
2021,E01009073,2.8534884853682896,2.9880705989864724,77.57009345794393,51.09034267912772,4.478061725729782,5.551826741135249,5,5
2021,E01009074,2.700615222614692,2.3342808238041775,73.58757062146893,42.2316384180791,2.7117516603016067,3.4447038404110657,4,5
2021,E01009075,2.863355122896373,1.7139862902791907,82.41082410824109,56.33456334563346,3.3584976789774967,4.524179471977704,5,5
2021,E01009077,1.9644220544755755,1.3205991018544958,36.127167630057805,22.832369942196532,-2.501654007016254,-2.910676798899771,2,2
2021,E01009078,2.404656623776414,1.7526264715259068,62.5,40.29605263157895,0.887756359997522,1.3179918655633494,3,3
2021,E01009079,2.6393189385114533,2.543835329344521,51.028806584362144,34.77366255144033,1.521294965860351,1.8825984349034603,4,4
2021,E01009080,2.6321208856186016,2.8361139987368533,67.1604938271605,37.03703703703704,2.6777379807068944,3.236651787072936,4,4
2021,E01009081,2.6523128843297927,2.187585948498451,67.80575539568345,46.94244604316547,2.4672390947948855,3.229575516057554,4,4
2021,E01009082,2.252816189145592,2.3260035079114076,39.558232931726906,24.899598393574294,-0.45671637834441225,-0.6026458575130862,3,3
2021,E01009083,2.490943753074342,2.406200968385649,61.65137614678899,36.51376146788991,1.6257863569494706,2.0389978999311604,4,4
2021,E01009084,2.2547944291576973,2.6286059280675507,27.22117202268431,14.366729678638942,-1.169746774084246,-1.639114509080547,2,2
2021,E01009085,2.4200937425875195,2.8407748167567926,13.709677419354838,7.862903225806452,-1.5376967402382975,-2.1793167272373,2,2
2021,E01009086,2.2688568065011596,2.4675613183262266,32.857142857142854,20.793650793650794,-0.7562368392432991,-1.035562205665199,2,2
2021,E01009087,2.3978952727983707,2.457129105831931,24.440619621342513,18.416523235800344,-1.0286445825218744,-1.373344157560395,2,2
2021,E01009088,2.2037819778823784,1.7046161400049422,42.96081277213353,29.46298984034833,-0.939530086604909,-1.010868274496835,2,2
2021,E01009089,2.2390217060146806,2.630696444826775,17.38241308793456,10.224948875255624,-1.8346192762765856,-2.486368100783906,2,2
2021,E01009090,2.1989194929962106,2.846730009403584,25.186567164179102,18.84328358208955,-0.8182372567662658,-1.21556286209809,2,2
2021,E01009091,2.2335922215070942,2.099811917866974,49.542682926829265,29.115853658536583,-0.1292345277558669,-0.11842894865590774,3,3
2021,E01009092,2.7613124346913263,2.7069656022974056,66.01626016260163,32.35772357723577,2.424086597293962,2.9185006442065333,4,4
2021,E01009093,2.2682642101454307,2.5720795124461278,57.984496124031004,32.713178294573645,1.0876654319486274,1.2922825757712346,3,3
2021,E01009094,2.3835888771471327,2.4496197946982843,48.9051094890511,29.56204379562044,0.5769480973750842,0.6805621209537794,3,3
2021,E01009095,2.0413542066294346,2.3330473034772483,36.93693693693694,24.024024024024023,-0.970719395152714,-1.2538999693335595,2,2
2021,E01009096,2.410105436705302,1.792828644995468,65.08344030808729,37.74069319640565,0.9112436775237771,1.3093325604186978,3,3
2021,E01009097,2.528031754523707,1.9684953371112606,69.59370904325033,37.352555701179554,1.50453652203546,1.9944507763446349,4,4
2021,E01009098,2.114157978637606,1.6661670495986436,55.901287553648075,33.47639484978541,-0.38238413935756305,-0.29867335909664317,3,3
2021,E01009099,2.686570568983341,1.9657619176080448,79.4486215538847,44.11027568922306,2.5634957933395457,3.36033444878841,4,5
2021,E01009100,2.045343407726818,1.642227735257091,48.77450980392157,29.044117647058826,-1.076560415655488,-1.1850826142839126,2,2
2021,E01009101,2.2063394520105244,1.6342110176393179,59.07590759075908,36.303630363036305,0.026640829678293003,0.24096289270989568,3,3
2021,E01009102,2.328711397586266,2.2513731424061088,53.01391035548686,34.31221020092735,0.6659669299597093,0.8754386251903377,3,3
2021,E01009103,2.5649493574615367,1.736662911788665,75.43859649122807,43.859649122807014,1.87998004120462,2.5698814327798107,4,4
2021,E01009104,2.453775731192827,2.3949678702394115,51.76848874598071,31.9935691318328,0.8837039801953391,1.0950800199505601,3,3
2021,E01009105,1.818777708593371,1.6180262636666545,26.41509433962264,18.867924528301888,-2.9971971297292392,-3.6259073539042985,2,1
2021,E01009106,2.170649586868351,1.4582919731085955,32.63888888888889,26.5625,-1.9026242159410742,-2.1539614762655632,2,2
2021,E01009107,2.3379141966609125,2.4967751581023996,67.72793053545585,42.11287988422576,2.0445610368169618,2.5708295665836625,4,4
2021,E01009108,1.84179578144619,1.1197931107475567,13.990825688073393,14.449541284403669,-4.358616353348263,-5.207873300224177,1,1
2021,E01009109,2.686772802654925,2.703138091949174,67.50483558994198,37.9110251450677,2.6653047959269704,3.264297512685232,4,4
2021,E01009110,2.4603067017673967,2.092781913968622,51.2396694214876,32.892561983471076,0.5366490854361368,0.7500676908015403,3,3
2021,E01009111,2.0693843530144544,1.791759469228055,27.166666666666668,20.833333333333336,-2.199695307958422,-2.653762150168845,2,2
2021,E01009112,2.124815053826724,1.1667973914841705,36.17693522906793,26.856240126382307,-2.192532459792666,-2.445306036518734,2,2
2021,E01009113,2.704662827914047,2.2562278642714446,69.37321937321937,38.88888888888889,2.255940345625681,2.875522675599831,4,4
2021,E01009114,2.3444570411705032,1.9022684958935485,52.2342064714946,35.43913713405239,0.27720430409201513,0.4933844456637343,3,3
2021,E01009115,2.328877329543482,2.273887761685103,55.92105263157895,32.56578947368421,0.7166891345137351,0.9116968930876813,3,3
2021,E01009116,1.1470088295299599,0.5323841777644353,9.84182776801406,16.520210896309315,-6.366145279895974,-7.551383966333326,1,1
2021,E01009117,2.6292285088661016,2.5322329744809706,83.31257783312577,37.98256537982566,3.0041905663220687,3.6992335017159808,4,5
2021,E01009118,2.1906671767900603,1.794214663194005,40.26548672566372,28.31858407079646,-1.0233384599418915,-1.1438410486418602,2,2
